temperatureInfrastructureSensor1,temperatureInfrastructureSensor2,temperatureInfrastructureSensor3,externalTemperature,temperatureParcel,humidityInfrastructureSensor,currentClampValue,hvacStateOn,hvacStateValue,time
25.204556363604283,25.177472750192614,25.128568986170638,34.999999999999986,NULL,30.5,0,0,NULL,23
25.215340507386816,25.18706724756001,25.136685750047043,34.999999999999986,NULL,30.5,0,0,NULL,24
25.226127772946292,25.19669971987104,25.14487790024654,34.99999999999998,NULL,30.5,0,0,NULL,25
25.23691527235676,25.20636564652502,25.15313871502429,34.99999999999998,NULL,30.5,0,0,NULL,26
25.247700477075362,25.216060962022812,25.161462150025596,34.999999999999964,NULL,30.5,0,0,NULL,27
25.25848116450127,25.225781998835174,25.169842752416162,34.99999999999995,NULL,30.5,0,0,NULL,28
25.269255373935966,25.235525438830486,25.17827558778801,34.99999999999994,NULL,30.5,0,0,NULL,29
25.280021370044505,25.245288271786432,25.186756177718234,34.99999999999992,NULL,30.5,0,0,NULL,30
25.290777612348684,25.25506775979617,25.195280446235948,34.99999999999991,NULL,30.5,0,0,NULL,31
25.30152272960653,25.26486140660394,25.203844673761957,34.999999999999886,NULL,30.5,0,0,NULL,32
25.312255498177255,25.27466693108298,25.212445457337697,34.99999999999986,NULL,30.5,0,0,NULL,33
25.322974823657642,25.284482244209695,25.221079676165587,34.99999999999982,NULL,30.5,0,0,NULL,34
25.33367972522002,25.294305429001646,25.22974446165021,34.999999999999794,NULL,30.5,0,0,NULL,35
25.34436932219368,25.304134722977956,25.23843717126666,34.99999999999976,NULL,30.5,0,0,NULL,36
25.355042822519334,25.313968502774877,25.247155365694237,34.99999999999971,NULL,30.5,0,0,NULL,37
25.365699512775024,25.323805270609494,25.255896788745403,34.99999999999966,NULL,30.5,0,0,NULL,38
25.376338749526855,25.333643642333797,25.26465934969564,34.9999999999996,NULL,30.5,0,0,NULL,39
25.38695995180143,25.343482336861985,25.273441107681766,34.999999999999545,NULL,30.5,0,0,NULL,40
25.39756259451224,25.35332016678733,25.282240257888205,34.99999999999949,NULL,30.5,0,0,NULL,41
25.408146202700394,25.363156030032677,25.291055119283175,34.99999999999942,NULL,30.5,0,0,NULL,42
25.418710346473336,25.372988902401843,25.29988412370261,34.99999999999934,NULL,30.5,0,0,NULL,43
25.42925463654388,25.382817830918363,25.308725806109198,34.999999999999254,NULL,30.5,0,0,NULL,44
25.43977872028741,25.392641927854477,25.317578795879,34.99999999999916,NULL,30.5,0,0,NULL,45
25.450282278247716,25.402460365366572,25.32644180898904,34.99999999999907,NULL,30.5,0,0,NULL,46
25.46076502103268,25.412272370665104,25.33531364099681,34.99999999999896,NULL,30.5,0,0,NULL,47
25.471226686549482,25.422077221656547,25.344193160717797,34.99999999999885,NULL,30.5,0,0,NULL,48
25.481667037536553,25.43187424300337,25.35307930451952,34.99999999999873,NULL,30.5,0,0,NULL,49
25.492085859355548,25.4416628025549,25.36197107116169,34.999999999998614,NULL,30.5,0,0,NULL,50
25.5024829580117,25.45144230810829,25.370867517120892,34.99999999999849,NULL,30.5,0,0,NULL,51
25.615377928214002,25.558282236605187,23.650753481585134,34.99999999999657,10.522952204092157,30.5,0,0,NULL,52
25.625504749951965,25.567918093490274,23.484330913388952,34.99999999999635,10.586151880687039,30.50007746302806,0,0,NULL,53
25.63560858819879,25.577539783072336,23.3327383059135,34.99999999999612,10.646988644958373,30.50015486521325,0,0,NULL,54
25.645689410541127,25.587147053225635,23.195207806768064,34.99999999999589,10.705309557292999,30.500232215491803,0,0,NULL,55
25.655747190606366,25.59673966610388,23.07085041963321,34.99999999999566,10.761125856139946,30.50030952213497,0,0,NULL,56
25.66578190762856,25.60631739729617,22.958726450242462,34.9999999999954,10.81454973374588,30.500386792780745,0,0,NULL,57
25.67579354604913,25.615880035042704,22.857890115866212,34.99999999999516,10.865750662836437,30.50046403447065,0,0,NULL,58
25.685782095149087,25.62542737950535,22.767417753274053,34.9999999999949,10.91492584905534,30.500541253687047,0,0,NULL,59
25.69574754870999,25.63495924208849,22.686425250557726,34.999999999994635,10.962280719080187,30.500618456389407,0,0,NULL,60
25.705689904701,25.644475444806137,22.61407825085096,34.999999999994365,11.008016494934397,30.50069564804898,0,0,NULL,61
25.715609164989843,25.653975819691595,22.549597464784153,34.99999999999409,11.052322727784487,30.500772833681793,0,0,NULL,62
25.72550533507548,25.663460208246306,22.492260677449835,34.9999999999938,11.095373246586322,30.50085001788007,0,0,NULL,63
25.735378423840757,25.672928460924815,22.441402546136107,34.999999999993506,11.137324400054782,30.50092720484208,0,0,NULL,64
25.745228443323242,25.682380436653126,22.39641295424979,34.999999999993214,11.178314785933942,30.50100439840057,0,0,NULL,65
25.755055408502745,25.691816002377823,22.35673445775139,34.99999999999291,11.218465898522693,30.5010816020498,0,0,NULL,66
25.764859337104177,25.701235032643787,22.321859199328962,34.999999999992596,11.257883301837754,30.501158818971124,0,0,NULL,67
25.774640249414507,25.7106374091982,22.291325551240796,34.99999999999228,11.296658064793302,30.50123605205723,0,0,NULL,68
25.784398168112553,25.720023020619088,22.26471466628441,34.99999999999197,11.334868287046515,30.501313303934957,0,0,NULL,69
25.79413311811076,25.729391761966532,22.241647058182945,34.999999999991644,11.37258060864502,30.50139057698672,0,0,NULL,70
25.803845126407918,25.738743534454933,22.221779291185978,34.99999999999132,11.409851640625241,30.501467873370544,0,0,NULL,71
25.813534221951905,25.748078245144853,22.204800829169955,34.999999999990976,11.446729283013196,30.501545195038762,0,0,NULL,72
25.823200435511836,25.75739580665308,22.19043107364653,34.99999999999063,11.483253915654654,30.50162254375537,0,0,NULL,73
25.83284379955881,25.76669613687964,22.178416605440976,34.999999999990294,11.519459459180144,30.50169992111211,0,0,NULL,74
25.842464348154515,25.775979158750562,22.168528634654024,34.99999999998993,11.555374310510311,30.501777328543334,0,0,NULL,75
25.852062116847314,25.78524479997539,22.160560656615495,34.99999999998958,11.591022161255191,30.50185476733971,0,0,NULL,76
25.86163714257509,25.79449299281844,22.154326306967935,34.99999999998922,11.626422709276634,30.50193223866084,0,0,NULL,77
25.871189463574353,25.80372367388285,22.149657406122873,34.99999999998885,11.661592274323674,30.502009743546807,0,0,NULL,78
25.880719119295293,25.81293678390661,22.146402181632066,34.999999999988475,11.696544328520478,30.502087282928827,0,0,NULL,79
25.890226150322206,25.822132267569838,22.144423656160733,34.999999999988106,11.731289951915217,30.502164857638935,0,0,NULL,80
25.899710598298963,25.831310073312522,22.143598188485697,34.99999999998773,11.765838222498534,30.502242468418896,0,0,NULL,81
25.909172505859193,25.840470153162038,22.14381415508307,34.999999999987345,11.800196549205001,30.502320115928324,0,0,NULL,82
25.91861191656081,25.849612462569958,22.14497076028251,34.999999999986954,11.834370955501988,30.5023978007521,0,0,NULL,83
25.928028874824577,25.85873696025738,22.146976963551616,34.99999999998656,11.868366320294879,30.502475523407135,0,0,NULL,84
25.9374234258765,25.867843608068444,22.14975051316326,34.99999999998616,11.902186582061448,30.502553284348547,0,0,NULL,85
25.946795615693695,25.876932370831412,22.153217076241315,34.99999999998577,11.935834911383846,30.50263108397528,0,0,NULL,86
25.956145490953553,25.886003216226857,22.157309455940037,34.999999999985356,11.969313856377209,30.50270892263524,0,0,NULL,87
25.965473098985957,25.895056114662623,22.161966887265045,34.99999999998495,12.002625464918642,30.502786800629952,0,0,NULL,88
25.974778487728383,25.90409103915505,22.167134403772753,34.999999999984546,12.03577138705477,30.502864718218817,0,0,NULL,89
25.984061705683672,25.913107965216177,22.17276226807911,34.99999999998413,12.068752960504813,30.502942675622986,0,0,NULL,90
25.993322801880247,25.922106870746518,22.178805459761527,34.99999999998371,12.101571281773062,30.50302067302888,0,0,NULL,91
26.002561825834725,25.931087735933083,22.185223214845784,34.99999999998329,12.134227265033621,30.50309871059141,0,0,NULL,92
26.01177882751669,25.94005054315245,22.191978611632102,34.99999999998287,12.166721690645504,30.503176788436875,0,0,NULL,93
26.020973857315518,25.948995276878428,22.1990381981308,34.999999999982435,12.199055244891863,30.50325490666565,0,0,NULL,94
26.03014696600909,25.95792192359421,22.206371656850173,34.999999999982,12.231228552308725,30.503333065354585,0,0,NULL,95
26.039298204734354,25.966830471708676,22.213951503108845,34.999999999981576,12.263242201771222,30.503411264559222,0,0,NULL,96
26.048427624959505,25.975720911476646,22.22175281343474,34.999999999981135,12.295096767335004,30.503489504315798,0,0,NULL,97
26.057535278457813,25.98459323492286,22.229752980965475,34.99999999998069,12.326792824684123,30.503567784643064,0,0,NULL,98
26.066621217282886,25.993447435769486,22.237931495083235,34.99999999998025,12.358330963910358,30.503646105543964,0,0,NULL,99
26.07568549374533,26.002283509366965,22.246269742803783,34.999999999979806,12.389711799240702,30.50372446700714,0,0,NULL,100
26.084728160390746,26.01110145262802,22.254750829697183,34.999999999979366,12.420935976236642,30.503802869008304,0,0,NULL,101
26.09374926997893,26.01990126396462,22.263359418349047,34.99999999997891,12.452004176909098,30.503881311511513,0,0,NULL,102
26.102748875464222,26.028682943227857,22.272081582578966,34.999999999978456,12.4829171231246,30.5039597944703,0,0,NULL,103
26.111727029976986,26.0374464916504,22.280904675818693,34.999999999978,12.513675578619765,30.50403831782872,0,0,NULL,104
26.12068378680606,26.046191911791585,22.28981721221928,34.99999999997755,12.544280349891215,30.504116881522297,0,0,NULL,105
26.129619199382216,26.05491920748487,22.29880875920558,34.99999999997708,12.574732286185478,30.50419548547889,0,0,NULL,106
26.138533321262468,26.063628383787602,22.307869840329754,34.99999999997663,12.605032278776925,30.50427412961948,0,0,NULL,107
26.147426206115313,26.072319446932966,22.316991847394874,34.99999999997616,12.635181259691048,30.50435281385889,0,0,NULL,108
26.156297907706737,26.08099240428398,22.326166960926223,34.9999999999757,12.665180200003894,30.50443153810644,0,0,NULL,109
26.165148479886955,26.089647264289454,22.335388078163426,34.99999999997523,12.695030107826224,30.504510302266535,0,0,NULL,110
26.17397797657791,26.09828403644186,22.34464874783153,34.99999999997476,12.724732026062046,30.50458910623921,0,0,NULL,111
26.182786451761437,26.106902731236914,22.353943111025654,34.999999999974285,12.754287030015101,30.504667949920623,0,0,NULL,112
26.191573959468066,26.115503360134902,22.363265847611633,34.999999999973824,12.783696224903405,30.504746833203516,0,0,NULL,113
26.200340553766416,26.124085935523574,22.372612127606335,34.99999999997335,12.812960743330567,30.50482575597761,0,0,NULL,114
26.209086288753177,26.132650470682574,22.381977567055515,34.999999999972864,12.842081742752942,30.504904718129975,0,0,NULL,115
26.21781121854362,26.141196979749367,22.391358187976078,34.99999999997239,12.871060402973761,30.50498371954539,0,0,NULL,116
26.226515397262595,26.149725477686502,22.400750381973054,34.99999999997191,12.8998979236886,30.50506276010663,0,0,NULL,117
26.23519887903609,26.158235980250225,22.410150877180765,34.999999999971436,12.928595522100936,30.50514183969475,0,0,NULL,118
26.243861717983112,26.166728503960353,22.419556708212617,34.999999999970946,12.957154430621946,30.505220958189362,0,0,NULL,119
26.252503968208146,26.17520306607136,22.428965188835246,34.99999999997047,12.985575894664835,30.505300115468838,0,0,NULL,120
26.261125683793903,26.183659684544573,22.438373887110885,34.99999999996998,13.013861170540814,30.505379311410536,0,0,NULL,121
26.269726918794525,26.19209837802152,22.447780602777023,34.9999999999695,13.042011523461252,30.50545854589099,0,0,NULL,122
26.278307727229116,26.200519165798255,22.457183346654936,34.99999999996901,13.070028225648494,30.505537818786074,0,0,NULL,123
26.286868163075646,26.208922067800774,22.466580321899123,34.99999999996852,13.097912554556016,30.505617129971185,0,0,NULL,124
26.295408280265157,26.217307104561293,22.475969906917634,34.99999999996804,13.125665791197374,30.505696479321355,0,0,NULL,125
26.303928132676315,26.225674297195486,22.485350639810008,34.99999999996755,13.153289218582229,30.5057758667114,0,0,NULL,126
26.31242777413023,26.234023667380587,22.49472120418385,34.99999999996706,13.18078412025696,30.50585529201603,0,0,NULL,127
26.320907258385535,26.242355237334333,22.504080416224717,34.99999999996657,13.208151778946718,30.50593475510996,0,0,NULL,128
26.329366639133802,26.250669029794683,22.513427212905533,34.99999999996608,13.235393475295343,30.506014255867992,0,0,NULL,129
26.337805969995106,26.25896506800032,22.522760641232757,34.999999999965596,13.262510486699174,30.50609379416512,0,0,NULL,130
26.34622530451393,26.267243375671875,22.532079848436055,34.99999999996509,13.289504086230638,30.5061733698766,0,0,NULL,131
26.354624696155234,26.275503976993853,22.541384073016953,34.9999999999646,13.316375541647286,30.506252982878006,0,0,NULL,132
26.363004198300757,26.28374689659721,22.550672636579918,34.99999999996412,13.34312611448198,30.506332633045318,0,0,NULL,133
26.371363864245502,26.2919721595426,22.559944936376176,34.99999999996361,13.369757059209865,30.506412320254952,0,0,NULL,134
26.37970374719447,26.30017979130421,22.569200438497305,34.99999999996312,13.39626962248782,30.506492044383833,0,0,NULL,135
26.38802390025949,26.30836981775421,22.57843867166111,34.999999999962625,13.422665042462224,30.506571805309427,0,0,NULL,136
26.396324376456327,26.31654226514774,22.5876592215378,34.99999999996212,13.448944548140878,30.506651602909777,0,0,NULL,137
26.404605228701875,26.324697160108464,22.59686172556895,34.99999999996164,13.475109358825167,30.50673143706355,0,0,NULL,138
26.412866509811533,26.332834529614598,22.606045868236315,34.99999999996113,13.501160683598622,30.506811307650057,0,0,NULL,139
26.421108272496753,26.34095440098551,22.61521137674115,34.999999999960636,13.527099720868215,30.506891214549285,0,0,NULL,140
26.429330569362673,26.349056801868706,22.62435801705842,34.999999999960146,13.552927657954912,30.506971157641924,0,0,NULL,141
26.437533452905974,26.357141760227357,22.63348559033338,34.99999999995965,13.57864567073016,30.50705113680938,0,0,NULL,142
26.445716975512777,26.365209304328214,22.64259392959088,34.999999999959144,13.604254923295091,30.507131151933798,0,0,NULL,143
26.453881189456705,26.37325946272997,22.651682896730467,34.999999999958646,13.62975656769955,30.507211202898073,0,0,NULL,144
26.46202614689708,26.38129226427201,22.660752379782608,34.99999999995814,13.655151743698033,30.50729128958587,0,0,NULL,145
26.470151899877173,26.389307738063565,22.66980229040359,34.999999999957645,13.680441578539922,30.507371411881618,0,0,NULL,146
26.478258500322635,26.39730591347323,22.67883256158872,34.999999999957154,13.70562718679148,30.507451569670547,0,0,NULL,147
26.486346000039948,26.405286820118864,22.687843145584953,34.99999999995666,13.73070967018729,30.507531762838664,0,0,NULL,148
26.494414450715016,26.413250487857802,22.696834011986056,34.99999999995615,13.755690117508864,30.50761199127277,0,0,NULL,149
26.50246390391187,26.421196946777417,22.705805145994617,34.999999999955655,13.780569604488397,30.50769225486048,0,0,NULL,150
26.510494411071402,26.42912622718602,22.714756546836693,34.99999999995515,13.805349193735726,30.507772553490195,0,0,NULL,151
26.518506023510234,26.437038359604042,22.723688226316096,34.99999999995465,13.830029934686626,30.507852887051126,0,0,NULL,152
26.526498792419595,26.44493337475551,22.732600207496365,34.99999999995415,13.854612863570821,30.507933255433283,0,0,NULL,153
26.534472768864372,26.45281130355982,22.74149252349965,34.999999999953666,13.879099003398055,30.508013658527478,0,0,NULL,154
26.542428003782156,26.46067217712379,22.75036521641249,34.99999999995316,13.903489363960796,30.508094096225328,0,0,NULL,155
26.550364547982376,26.468516026733976,22.759218336289347,34.999999999952664,13.927784941852165,30.50817456841924,0,0,NULL,156
26.558282452145495,26.476342883849213,22.768051940245716,34.99999999995216,13.951986720497827,30.508255075002413,0,0,NULL,157
26.566181766822275,26.48415278009346,22.776866091633078,34.99999999995166,13.976095670200646,30.50833561586884,0,0,NULL,158
26.574062542433104,26.491945747248803,22.785660859288708,34.99999999995117,14.000112748196944,30.508416190913298,0,0,NULL,159
26.581924829267376,26.49972181724875,22.794436316854092,34.999999999950674,14.024038898723436,30.50849680003134,0,0,NULL,160
26.589768677482887,26.50748102217174,22.803192542155923,34.99999999995017,14.04787505309375,30.5085774431193,0,0,NULL,161
26.597594137105354,26.515223394234784,22.811929616644537,34.99999999994967,14.071622129783758,30.508658120074273,0,0,NULL,162
26.60540125802792,26.522948965787435,22.82064762488467,34.99999999994918,14.09528103452481,30.508738830794115,0,0,NULL,163
26.613190090010725,26.53065776930588,22.82934665409423,34.99999999994868,14.118852660404109,30.50881957517744,0,0,NULL,164
26.620960682680522,26.53834983738718,22.838026793726858,34.99999999994818,14.142337887971568,30.50890035312361,0,0,NULL,165
26.628713085530336,26.546025202743824,22.846688135094556,34.99999999994769,14.165737585352428,30.508981164532724,0,0,NULL,166
26.636447347919177,26.55368389819829,22.855330771026967,34.99999999994719,14.189052608365046,30.50906200930562,0,0,NULL,167
26.644163519071743,26.56132595667795,22.863954795564034,34.9999999999467,14.212283800643286,30.509142887343852,0,0,NULL,168
26.651861648078203,26.56895141120998,22.872560303679272,34.9999999999462,14.235431993762973,30.509223798549705,0,0,NULL,169
26.65954178389402,26.57656029491655,22.8811473910309,34.999999999945715,14.25849800737195,30.509304742826163,0,0,NULL,170
26.667203975339742,26.584152641010103,22.889716153738462,34.99999999994521,14.28148264932327,30.50938572007692,0,0,NULL,171
26.674848271100927,26.591728482788803,22.898266688182673,34.99999999994472,14.304386715811075,30.509466730206363,0,0,NULL,172
26.68247471972798,26.599287853632084,22.90679909082645,34.99999999994422,14.327210991508853,30.509547773119557,0,0,NULL,173
26.690083369636124,26.606830786996433,22.915313458055284,34.99999999994373,14.349956249709624,30.509628848722254,0,0,NULL,174
26.697674269105324,26.61435731641119,22.923809886035194,34.99999999994324,14.372623252467807,30.509709956920876,0,0,NULL,175
26.70524746628027,26.621867475474556,22.93228847058674,34.99999999994276,14.395212750742433,30.5097910976225,0,0,NULL,176
26.712803009170376,26.62936129784969,22.940749307073624,34.999999999942254,14.41772548454138,30.509872270734867,0,0,NULL,177
26.720340945649802,26.63683881726096,22.94919249030456,34.999999999941764,14.440162183066471,30.509953476166356,0,0,NULL,178
26.727861323457518,26.644300067490228,22.95761811444722,34.99999999994128,14.462523564859099,30.510034713825984,0,0,NULL,179
26.735364190197334,26.651745082373377,22.96602627295315,34.99999999994079,14.484810337946215,30.510115983623404,0,0,NULL,180
26.742849593337997,26.659173895796812,22.974417058492616,34.9999999999403,14.507023199986467,30.510197285468884,0,0,NULL,181
26.750317580213316,26.666586541694166,22.982790562898508,34.99999999993981,14.529162838416319,30.51027861927331,0,0,NULL,182
26.757768198022273,26.673983054043028,22.991146877118382,34.99999999993932,14.551229930595932,30.510359984948174,0,0,NULL,183
26.765201493829135,26.68136346686186,22.99948609117394,34.999999999938844,14.573225143954716,30.510441382405563,0,0,NULL,184
26.77261751456365,26.688727814206914,23.007808294127138,34.99999999993835,14.595149136136365,30.51052281155816,0,0,NULL,185
26.780016307021185,26.696076130169295,23.016113574052422,34.99999999993787,14.617002555143275,30.510604272319227,0,0,NULL,186
26.787397917862922,26.703408448872107,23.024402018014335,34.99999999993738,14.638786039480204,30.510685764602602,0,0,NULL,187
26.794762393616054,26.710724804467684,23.032673712050023,34.999999999936904,14.66050021829707,30.51076728832269,0,0,NULL,188
26.802109780673998,26.718025231134874,23.040928741156225,34.99999999993641,14.682145711530826,30.510848843394456,0,0,NULL,189
26.809440125296625,26.725309763076456,23.04916718928012,34.99999999993594,14.703723130046246,30.510930429733424,0,0,NULL,190
26.81675347361047,26.73257843451658,23.057389139313777,34.99999999993545,14.725233075775618,30.511012047255658,0,0,NULL,191
26.824049871609002,26.739831279698336,23.06559467309173,34.99999999993497,14.746676141857241,30.51109369587776,0,0,NULL,192
26.831329365152886,26.747068332881344,23.073783871391395,34.99999999993449,14.768052912772657,30.51117537551687,0,0,NULL,193
26.83859199997021,26.75428962833945,23.081956813935985,34.999999999934005,14.789363964482552,30.511257086090648,0,0,NULL,194
26.845837821656794,26.761495200358475,23.090113579399617,34.99999999993353,14.810609864561302,30.51133882751727,0,0,NULL,195
26.853066875676483,26.768685083234043,23.0982542454144,34.999999999933046,14.831791172330083,30.511420599715432,0,0,NULL,196
26.8602792073614,26.775859311269453,23.106378888579222,34.99999999993257,14.852908438988552,30.51150240260433,0,0,NULL,197
26.867474861912296,26.783017918773634,23.114487584470123,34.99999999993209,14.873962207744988,30.51158423610365,0,0,NULL,198
26.874653884398803,26.790160940059128,23.12258040765181,34.99999999993162,14.894953013944953,30.511666100133585,0,0,NULL,199
26.8818163197598,26.797288409440178,23.130657431690484,34.99999999993114,14.915881385198361,30.511747994614797,0,0,NULL,200
26.888962212803698,26.80440036123084,23.1387187291675,34.99999999993067,14.936747841504989,30.51182991946844,0,0,NULL,201
26.8960916082088,26.811496829743174,23.14676437169395,34.999999999930196,14.957552895378392,30.511911874616136,0,0,NULL,202
26.903204550523604,26.81857784928542,23.154794429925868,34.99999999992972,14.978297051968193,30.511993859979974,0,0,NULL,203
26.910301084167166,26.825643454160343,23.16280897358005,34.99999999992925,14.998980809180757,30.512075875482502,0,0,NULL,204
26.917381253429426,26.83269367866351,23.17080807145032,34.999999999928775,15.019604657798222,30.512157921046725,0,0,NULL,205
26.924445102471573,26.839728557081695,23.178791791424175,34.99999999992831,15.04016908159589,30.5122399965961,0,0,NULL,206
26.93149267532639,26.84674812369131,23.18676020049971,34.999999999927844,15.060674557457975,30.512322102054522,0,0,NULL,207
26.938524015898615,26.853752412756826,23.194713364802727,34.99999999992737,15.081121555491679,30.512404237346324,0,0,NULL,208
26.945539167965308,26.860741458529343,23.202651349604018,34.9999999999269,15.101510539139642,30.512486402396277,0,0,NULL,209
26.952538175176205,26.86771529524513,23.210574219336692,34.99999999992644,15.121841965290722,30.512568597129572,0,0,NULL,210
26.959521081054085,26.87467395712421,23.21848203761349,34.99999999992597,15.142116284389136,30.512650821471826,0,0,NULL,211
26.96648792899517,26.88161747836898,23.22637486724414,34.99999999992551,15.162333940541965,30.512733075349075,0,0,NULL,212
26.973438762269478,26.888545893162945,23.23425277025256,34.99999999992504,15.18249537162499,30.51281535868776,0,0,NULL,213
26.98037362402119,26.895459235669385,23.242115807893974,34.999999999924576,15.202601009386948,30.51289767141473,0,0,NULL,214
26.98729255726905,26.902357540030135,23.249964040671877,34.99999999992411,15.22265127955213,30.512980013457238,0,0,NULL,215
26.994195604906754,26.90924084036434,23.25779752835482,34.99999999992365,15.242646601921383,30.51306238474293,0,0,NULL,216
27.00108280970331,26.916109170767307,23.265616329992966,34.99999999992319,15.262587390471506,30.51314478519985,0,0,NULL,217
27.007954214303435,26.922962565309348,23.27342050393443,34.99999999992272,15.282474053453083,30.513227214756416,0,0,NULL,218
27.014809861227967,26.929801058034673,23.281210107841396,34.99999999992227,15.302306993486699,30.513309673341443,0,0,NULL,219
27.02164979287421,26.936624682960296,23.288985198705888,34.99999999992182,15.322086607657644,30.513392160884113,0,0,NULL,220
27.028474051516362,26.94343347407501,23.29674583286535,34.99999999992135,15.341813287609023,30.513474677313987,0,0,NULL,221
27.03528267930588,26.95022746533835,23.304492066017886,34.999999999920895,15.361487419633383,30.51355722256099,0,0,NULL,222
27.04207571827191,26.9570066906796,23.312223953237186,34.99999999992044,15.381109384762782,30.513639796555417,0,0,NULL,223
27.048853210321642,26.963771183996833,23.319941548987185,34.999999999919986,15.400679558857398,30.513722399227916,0,0,NULL,224
27.05561519724073,26.970520979156014,23.327644907136374,34.99999999991953,15.420198312692621,30.5138050305095,0,0,NULL,225
27.062361720693684,26.977256109990016,23.335334080971798,34.99999999991908,15.439666012044704,30.513887690331526,0,0,NULL,226
27.069092822224246,26.983976610297795,23.34300912321273,34.99999999991863,15.459083017774947,30.5139703786257,0,0,NULL,227
27.075808543255825,26.990682513843524,23.350670086024046,34.999999999918174,15.478449685912471,30.514053095324076,0,0,NULL,228
27.08250892509185,26.99737385435575,23.35831702102922,34.99999999991773,15.497766367735569,30.514135840359046,0,0,NULL,229
27.089194008916213,27.004050665526574,23.36594997932305,34.99999999991728,15.517033409851651,30.514218613663335,0,0,NULL,230
27.095863835793626,27.010712981010904,23.37356901148406,34.99999999991683,15.53625115427584,30.514301415170003,0,0,NULL,231
27.10251844667004,27.017360834425638,23.381174167586522,34.999999999916376,15.555419938508187,30.514384244812437,0,0,NULL,232
27.10915788237305,27.023994259348974,23.388765497212216,34.999999999915936,15.574540095609553,30.514467102524353,0,0,NULL,233
27.11578218361226,27.030613289319643,23.396343049461866,34.99999999991548,15.593611954276179,30.514549988239782,0,0,NULL,234
27.122391390979708,27.037217957836248,23.403906872966257,34.99999999991504,15.612635838912944,30.514632901893076,0,0,NULL,235
27.128985544950257,27.04380829835655,23.411457015897057,34.9999999999146,15.63161206970535,30.5147158434189,0,0,NULL,236
27.135564685881985,27.050384344296827,23.418993525977307,34.99999999991416,15.650540962690236,30.514798812752236,0,0,NULL,237
27.14212885401658,27.056946129031235,23.42651645049167,34.99999999991371,15.669422829825253,30.514881809828363,0,0,NULL,238
27.148678089479738,27.06349368589115,23.434025836296325,34.99999999991327,15.688257979057092,30.514964834582873,0,0,NULL,239
27.15521243228157,27.070027048164615,23.441521729828633,34.999999999912845,15.707046714388543,30.515047886951656,0,0,NULL,240
27.16173192231697,27.076546249095706,23.449004177116507,34.9999999999124,15.725789335944329,30.515130966870895,0,0,NULL,241
27.16823659936602,27.083051321884,23.456473223787462,34.99999999991195,15.744486140035786,30.515214074277075,0,0,NULL,242
27.174726503094387,27.089542299683963,23.46392891507751,34.99999999991152,15.763137419224392,30.515297209106972,0,0,NULL,243
27.181201673053714,27.096019215604457,23.471371295839646,34.999999999911076,15.78174346238416,30.515380371297645,0,0,NULL,244
27.187662148682,27.102482102708223,23.478800410552218,34.99999999991065,15.800304554762903,30.515463560786444,0,0,NULL,245
27.194107969303996,27.10893099401133,23.486216303326962,34.9999999999102,15.818820978042428,30.515546777510995,0,0,NULL,246
27.200539174131585,27.115365922482702,23.493619017916824,34.999999999909775,15.837293010397621,30.515630021409212,0,0,NULL,247
