id,gatewayId,"containerTemperature1 - 10",containerTemperatureSensorId1,"containerTemperature2 - 10",containerTemperatureSensorId2,"containerTemperature3 - 10",containerTemperatureSensorId3,"humidityValue - 10","humidityTemperature - 10",humiditySensorId,hvacStateOn,"hvacStateValue - 10",hvacActuatorId,"currentClampValue - 10",currentClampSensorId,"externalTemperature - 10","externalTemperatureId - 10","parcelTemperature - 10",parcelTemperatureSensorId,timestamp
-1,GATEWAY,18.28,80_00_00_00_00_01,17.62,80_00_00_00_00_02,13.129999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:24:19"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.62,80_00_00_00_00_02,13.129999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:24:24"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.62,80_00_00_00_00_02,13.129999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:24:29"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.63,80_00_00_00_00_02,13.129999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:24:34"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.63,80_00_00_00_00_02,13.129999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:24:39"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.63,80_00_00_00_00_02,13.129999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:24:44"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.63,80_00_00_00_00_02,13.129999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:24:49"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.63,80_00_00_00_00_02,13.129999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:24:54"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.63,80_00_00_00_00_02,13.129999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:24:59"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.63,80_00_00_00_00_02,13.129999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:25:04"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.63,80_00_00_00_00_02,13.129999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:25:09"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.64,80_00_00_00_00_02,13.129999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:25:14"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.64,80_00_00_00_00_02,13.129999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:25:19"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.64,80_00_00_00_00_02,13.129999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:25:24"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.64,80_00_00_00_00_02,13.129999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:25:29"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.64,80_00_00_00_00_02,13.129999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:25:34"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.64,80_00_00_00_00_02,13.129999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:25:39"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.64,80_00_00_00_00_02,13.129999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:25:44"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.64,80_00_00_00_00_02,13.129999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:25:49"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.65,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:25:54"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.65,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:25:59"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.65,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:26:04"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.65,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:26:09"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.65,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:26:14"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.65,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:26:19"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.65,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:26:24"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.65,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:26:29"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.65,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:26:34"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.65,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:26:39"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.65,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:26:44"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.65,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:26:49"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.66,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:26:54"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.66,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:26:59"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.66,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:27:04"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.66,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:27:09"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.66,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:27:14"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.66,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:27:19"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.66,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:27:24"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.66,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:27:29"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.67,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:27:34"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.67,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:27:39"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.67,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:27:44"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.67,80_00_00_00_00_02,13.14,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.81,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:27:49"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.67,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:27:54"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.67,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:27:59"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.67,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:28:04"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.67,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:28:09"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.68,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:28:14"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.68,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:28:19"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.68,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:28:24"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.68,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5600000000000005,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:28:29"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.68,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:28:34"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.68,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:28:39"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.68,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:28:44"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.68,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:28:49"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.69,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:28:54"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.69,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:28:59"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.69,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:29:04"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.69,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:29:09"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.69,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:29:14"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.69,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:29:19"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.69,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:29:24"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.69,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:29:29"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.7,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:29:34"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.7,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:29:39"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.7,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:29:44"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.7,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:29:49"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.7,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:29:54"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.7,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:29:59"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.7,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:30:04"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.7,80_00_00_00_00_02,13.149999999999999,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:30:09"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.71,80_00_00_00_00_02,13.16,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:30:14"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.71,80_00_00_00_00_02,13.16,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:30:19"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.71,80_00_00_00_00_02,13.16,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:30:24"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.71,80_00_00_00_00_02,13.16,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:30:29"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.71,80_00_00_00_00_02,13.16,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:30:34"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.71,80_00_00_00_00_02,13.16,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:30:39"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.71,80_00_00_00_00_02,13.16,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:30:44"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.71,80_00_00_00_00_02,13.16,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:30:49"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.72,80_00_00_00_00_02,13.16,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:30:54"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.72,80_00_00_00_00_02,13.16,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:30:59"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.72,80_00_00_00_00_02,13.16,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:31:04"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.72,80_00_00_00_00_02,13.16,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:31:09"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.72,80_00_00_00_00_02,13.16,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:31:14"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.72,80_00_00_00_00_02,13.16,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:31:19"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.72,80_00_00_00_00_02,13.16,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:31:24"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.72,80_00_00_00_00_02,13.16,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:31:29"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.73,80_00_00_00_00_02,13.16,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:31:34"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.73,80_00_00_00_00_02,13.16,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:31:39"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.73,80_00_00_00_00_02,13.16,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:31:44"
-1,GATEWAY,18.28,80_00_00_00_00_01,17.73,80_00_00_00_00_02,13.16,80_00_00_00_00_03,1.5700000000000003,-10,80_00_00_00_02_01,1,5,80_00_00_00_05_01,-5.8,80_00_00_00_03_01,25,70,15,80_00_00_00_01_01,"2014-07-10 11:31:49"
