temperatureInfrastructureSensor1,temperatureInfrastructureSensor2,temperatureInfrastructureSensor3,externalTemperature,temperatureParcel,humidityInfrastructureSensor,currentClampValue,hvacStateOn,hvacStateValue,time
27.30148227,27.21645255,23.61030464,35,16.12702262,30.51696557,0,0,10,263
27.3076709,27.2226551,23.6174897,35,16.14477944,30.51704927,0,0,10,264
27.3138456,27.22884428,23.62466233,35,16.16249633,30.51713299,0,0,10,265
27.3200064,27.23502011,23.63182254,35,16.18017352,30.51721674,0,0,10,266
27.32615336,27.24118263,23.63897039,35,16.19781123,30.51730051,0,0,10,267
27.33228649,27.24733187,23.6461059,35,16.21540968,30.51738431,0,0,10,268
27.33840585,27.25346786,23.65322913,35,16.23296907,30.51746814,0,0,10,269
27.34451146,27.25959062,23.66034009,35,16.25048962,30.51755199,0,0,10,270
27.35060336,27.26570021,23.66743884,35,16.26797155,30.51763587,0,0,10,271
27.35668159,27.27179663,23.67452541,35,16.28541505,30.51771977,0,0,10,272
27.36274619,27.27787993,23.68159983,35,16.30282033,30.5178037,0,0,10,273
27.36879719,27.28395015,23.68866214,35,16.3201876,30.51788766,0,0,10,274
27.37483462,27.2900073,23.69571237,35,16.33751704,30.51797164,0,0,10,275
27.38085853,27.29605142,23.70275057,35,16.35480887,30.51805565,0,0,10,276
27.38686895,27.30208254,23.70977677,35,16.37206328,30.51813968,0,0,10,277
27.39286592,27.3081007,23.716791,35,16.38928046,30.51822373,0,0,10,278
27.39884947,27.31410592,23.7237933,35,16.4064606,30.51830782,0,0,10,279
27.40481963,27.32009824,23.7307837,35,16.42360389,30.51839192,0,0,10,280
27.41077645,27.32607768,23.73776225,35,16.44071053,30.51847606,0,0,10,281
27.41671996,27.33204429,23.74472896,35,16.45778068,30.51856021,0,0,10,282
27.42265019,27.33799808,23.75168389,35,16.47481455,30.5186444,0,0,10,283
27.42856718,27.34393909,23.75862705,35,16.49181231,30.5187286,0,0,10,284
27.43447096,27.34986736,23.7655585,35,16.50877413,30.51881284,0,0,10,285
27.44036157,27.35578291,23.77247825,35,16.52570021,30.5188971,0,0,10,286
27.44623905,27.36168577,23.77938635,35,16.5425907,30.51898138,0,0,10,287
27.45210343,27.36757597,23.78628282,35,16.5594458,30.51906569,0,0,10,288
27.45795474,27.37345355,23.79316771,35,16.57626567,30.51915002,0,0,10,289
27.46379302,27.37931854,23.80004104,35,16.59305047,30.51923438,0,0,10,290
27.4696183,27.38517096,23.80690285,35,16.60980039,30.51931876,0,0,10,291
27.47543062,27.39101084,23.81375316,35,16.62651558,30.51940316,0,0,10,292
27.48123002,27.39683822,23.82059203,35,16.64319622,30.5194876,0,0,10,293
27.48701652,27.40265313,23.82741946,35,16.65984246,30.51957205,0,0,10,294
27.49279016,27.4084556,23.83423551,35,16.67645447,30.51965653,0,0,10,295
27.49855098,27.41424565,23.84104019,35,16.69303241,30.51974104,0,0,10,296
27.504299,27.42002333,23.84783355,35,16.70957644,30.51982556,0,0,10,297
27.51003427,27.42578865,23.85461561,35,16.72608671,30.51991012,0,0,10,298
27.51575682,27.43154165,23.8613864,35,16.74256339,30.5199947,0,0,10,299
27.52146667,27.43728235,23.86814597,35,16.75900662,30.5200793,0,0,10,300
27.52716387,27.4430108,23.87489433,35,16.77541656,30.52016392,0,0,10,301
27.53284845,27.44872701,23.88163152,35,16.79179336,30.52024857,0,0,10,302
27.53852044,27.45443102,23.88835758,35,16.80813716,30.52033325,0,0,10,303
27.54417988,27.46012286,23.89507252,35,16.82444813,30.52041794,0,0,10,304
27.54982679,27.46580256,23.90177639,35,16.8407264,30.52050267,0,0,10,305
27.55546121,27.47147014,23.90846921,35,16.85697213,30.52058741,0,0,10,306
27.56108318,27.47712564,23.91515102,35,16.87318545,30.52067218,0,0,10,307
27.56669272,27.48276908,23.92182184,35,16.88936651,30.52075698,0,0,10,308
27.57228988,27.48840051,23.92848171,35,16.90551545,30.52084179,0,0,10,309
27.57787468,27.49401993,23.93513065,35,16.92163241,30.52092664,0,0,10,310
27.58344715,27.49962739,23.9417687,35,16.93771753,30.5210115,0,0,10,311
27.58900733,27.50522292,23.94839588,35,16.95377095,30.52109639,0,0,10,312
27.59455526,27.51080654,23.95501223,35,16.9697928,30.5211813,0,0,10,313
27.60009095,27.51637828,23.96161777,35,16.98578322,30.52126624,0,0,10,314
27.60561446,27.52193817,23.96821253,35,17.00174234,30.5213512,0,0,10,315
27.6111258,27.52748625,23.97479655,35,17.0176703,30.52143618,0,0,10,316
27.61662501,27.53302253,23.98136985,35,17.03356723,30.52152118,0,0,10,317
27.62211212,27.53854705,23.98793246,35,17.04943326,30.52160621,0,0,10,318
27.62758717,27.54405984,23.99448441,35,17.06526852,30.52169127,0,0,10,319
27.63305018,27.54956092,24.00102573,35,17.08107313,30.52177634,0,0,10,320
27.63850119,27.55505033,24.00755645,35,17.09684722,30.52186144,0,0,10,321
27.64394024,27.56052809,24.0140766,35,17.11259092,30.52194656,0,0,10,322
27.64936734,27.56599424,24.0205862,35,17.12830436,30.52203171,0,0,10,323
27.65478254,27.5714488,24.02708528,35,17.14398766,30.52211688,0,0,10,324
27.66018586,27.57689179,24.03357387,35,17.15964093,30.52220207,0,0,10,325
27.66557733,27.58232326,24.04005201,35,17.17526431,30.52228728,0,0,10,326
27.670957,27.58774322,24.04651971,35,17.19085791,30.52237252,0,0,10,327
27.67632488,27.5931517,24.052977,35,17.20642185,30.52245778,0,0,10,328
27.68168101,27.59854874,24.05942392,35,17.22195625,30.52254306,0,0,10,329
27.68702543,27.60393436,24.06586049,35,17.23746124,30.52262837,0,0,10,330
27.69235815,27.60930858,24.07228673,35,17.25293691,30.5227137,0,0,10,331
27.69767922,27.61467145,24.07870268,35,17.2683834,30.52279905,0,0,10,332
27.70298866,27.62002298,24.08510837,35,17.28380081,30.52288442,0,0,10,333
27.70828651,27.6253632,24.09150381,35,17.29918926,30.52296982,0,0,10,334
27.71357279,27.63069215,24.09788904,35,17.31454887,30.52305524,0,0,10,335
27.71884753,27.63600984,24.10426408,35,17.32987974,30.52314068,0,0,10,336
27.72411077,27.64131631,24.11062897,35,17.34518198,30.52322614,0,0,10,337
27.72936254,27.64661159,24.11698372,35,17.36045571,30.52331163,0,0,10,338
27.73460286,27.6518957,24.12332836,35,17.37570103,30.52339714,0,0,10,339
27.73983178,27.65716867,24.12966293,35,17.39091805,30.52348267,0,0,10,340
27.7450493,27.66243052,24.13598744,35,17.40610689,30.52356822,0,0,10,341
27.75025548,27.66768129,24.14230192,35,17.42126764,30.5236538,0,0,10,342
27.75545033,27.67292101,24.1486064,35,17.43640041,30.5237394,0,0,10,343
27.76063389,27.67814969,24.15490091,35,17.45150531,30.52382502,0,0,10,344
27.76580618,27.68336737,24.16118546,35,17.46658244,30.52391066,0,0,10,345
27.77096724,27.68857407,24.1674601,35,17.48163191,30.52399632,0,0,10,346
27.7761171,27.69376983,24.17372483,35,17.49665381,30.52408201,0,0,10,347
27.78125578,27.69895466,24.1799797,35,17.51164825,30.52416772,0,0,10,348
27.78638331,27.7041286,24.18622471,35,17.52661533,30.52425345,0,0,10,349
27.79149974,27.70929168,24.19245991,35,17.54155515,30.5243392,0,0,10,350
27.79660507,27.71444391,24.19868531,35,17.55646781,30.52442497,0,0,10,351
27.80169935,27.71958533,24.20490094,35,17.57135341,30.52451077,0,0,10,352
27.8067826,27.72471596,24.21110683,35,17.58621205,30.52459659,0,0,10,353
27.81185485,27.72983583,24.21730299,35,17.60104381,30.52468243,0,0,10,354
27.81691613,27.73494497,24.22348946,35,17.61584881,30.52476829,0,0,10,355
27.82196647,27.7400434,24.22966626,35,17.63062713,30.52485417,0,0,10,356
27.8270059,27.74513115,24.23583341,35,17.64537887,30.52494007,0,0,10,357
27.83203444,27.75020825,24.24199094,35,17.66010413,30.525026,0,0,10,358
