@RELATION RapidMinerData

@ATTRIBUTE 'hvac100on' {'false','true'}
@ATTRIBUTE 'hvac200on' {'false','true'}
@ATTRIBUTE 'hvac300on' {'false','true'}
@ATTRIBUTE 'valueTS100' real
@ATTRIBUTE 'valueTS101' real
@ATTRIBUTE 'valueTS102' real
@ATTRIBUTE 'valueTS103' real
@ATTRIBUTE 'valueTS104' real
@ATTRIBUTE 'valueTS105' real
@ATTRIBUTE 'valueTS_001' real
@ATTRIBUTE 'valueTS_002' real
@ATTRIBUTE 'valueTS_CORNER' real
@ATTRIBUTE 'hvac100Value' real
@ATTRIBUTE 'hvac200Value' real
@ATTRIBUTE 'hvac300Value' real
@ATTRIBUTE 'tick' real

@DATA
'true','true','true',26.539262911951255,26.255942438467002,34.349097526571924,33.11878659383805,31.801268598271616,34.8821980172476,?,28.43795664414027,1.4029576488955683E-9,50.0,50.0,50.0,1710.0
'true','true','true',26.536107148519807,26.253064374250023,34.34729330939835,33.11678140589627,31.801920285194672,34.88345712960029,?,28.43994375213675,1.4027039289086635E-9,50.0,50.0,50.0,1711.0
'true','true','true',26.532951803984968,26.250186942285275,34.34548924967419,33.11477646577988,31.802568425923404,34.884713495804306,?,28.44192704803574,1.4024503821844027E-9,50.0,50.0,50.0,1712.0
'true','true','true',26.529796879997956,26.247310143723205,34.343685348711745,33.11277177462239,31.803213025665293,34.8859671186447,?,28.443906535481702,1.4021970084643534E-9,50.0,50.0,50.0,1713.0
'true','true','true',26.52664237820457,26.244433979709424,34.34188160781905,33.11076733355334,31.803854089621847,34.88721800090464,?,28.445882218116616,1.4019438074906662E-9,50.0,50.0,50.0,1714.0
'true','true','true',26.52348830024522,26.241558451384737,34.34007802829985,33.10876314369836,31.804491622988593,34.88846614536531,?,28.447854099580006,1.4016907790060762E-9,50.0,50.0,50.0,1715.0
'true','true','true',26.520334647754936,26.238683559885153,34.33827461145363,33.10675920617918,31.805125630955075,34.88971155480599,?,28.449822183508914,1.4014379227539013E-9,50.0,50.0,50.0,1716.0
'true','true','true',26.517181422363358,26.235809306341896,34.336471358575636,33.10475552211361,31.80575611870487,34.89095423200406,?,28.451786473537926,1.4011852384780386E-9,50.0,50.0,50.0,1717.0
'true','true','true',26.514028625694806,26.23293569188141,34.334668270956854,33.10275209261558,31.80638309141559,34.89219417973493,?,28.453746973299154,1.4009327259229655E-9,50.0,50.0,50.0,1718.0
'true','true','true',26.510876259368253,26.23006271762541,34.332865349884045,33.10074891879515,31.80700655425888,34.893431400772116,?,28.455703686422247,1.400680384833736E-9,50.0,50.0,50.0,1719.0
'true','true','true',26.507724324997326,26.227190384690847,34.33106259663977,33.09874600175848,31.80762651240043,34.89466589788718,?,28.457656616534393,1.4004282149559815E-9,50.0,50.0,50.0,1720.0
'true','true','true',26.504572824190365,26.224318694189968,34.329260012502345,33.09674334260791,31.808242970999963,34.89589767384979,?,28.459605767260303,1.4001762160359075E-9,50.0,50.0,50.0,1721.0
'true','true','true',26.501421758550418,26.221447647230285,34.32745759874594,33.09474094244193,31.808855935211266,34.89712673142765,?,28.461551142222223,1.399924387820292E-9,50.0,50.0,50.0,1722.0
'true','true','true',26.49827112967524,26.218577244914627,34.32565535664052,33.09273880235519,31.809465410182174,34.89835307338656,?,28.463492745039943,1.3996727300564856E-9,50.0,50.0,50.0,1723.0
'true','true','true',26.495120939157324,26.215707488341145,34.323853287451854,33.09073692343851,31.810071401054586,34.8995767024904,?,28.46543057933079,1.3994212424924092E-9,50.0,50.0,50.0,1724.0
'true','true','true',26.491971188583914,26.212838378603287,34.32205139244162,33.08873530677893,31.81067391296444,34.9007976215011,?,28.46736464870962,1.3991699248765524E-9,50.0,50.0,50.0,1725.0
'true','true','true',26.48882187953702,26.209969916789895,34.320249672867284,33.08673395345963,31.811272951041765,34.902015833178666,?,28.46929495678883,1.3989187769579717E-9,50.0,50.0,50.0,1726.0
'true','true','true',26.48567301359342,26.20710210398513,34.3184481299822,33.08473286456006,31.811868520410645,34.9032313402812,?,28.471221507178353,1.3986677984862897E-9,50.0,50.0,50.0,1727.0
'true','true','true',26.482524592324705,26.20423494126854,34.31664676503561,33.082732041155886,31.812460626189242,34.90444414556485,?,28.47314430348567,1.3984169892116932E-9,50.0,50.0,50.0,1728.0
'true','true','true',26.479376617297238,26.201368429715064,34.31484557927263,33.080731484318974,31.81304927348981,34.90565425178386,?,28.475063349315782,1.3981663488849328E-9,50.0,50.0,50.0,1729.0
'true','true','true',26.476229090072223,26.19850257039503,34.31304457393428,33.078731195117456,31.813634467418655,34.90686166169051,?,28.47697864827125,1.3979158772573203E-9,50.0,50.0,50.0,1730.0
'true','true','true',26.473082012205715,26.19563736437417,34.31124375025748,33.07673117461572,31.814216213076207,34.9080663780352,?,28.47889020395215,1.3976655740807271E-9,50.0,50.0,50.0,1731.0
'true','true','true',26.46993538524858,26.192772812713667,34.30944310947511,33.07473142387444,31.81479451555695,34.909268403566365,?,28.480798019956126,1.3974154391075837E-9,50.0,50.0,50.0,1732.0
'true','true','true',26.466789210746565,26.18990891647013,34.30764265281593,33.07273194395052,31.815369379949495,34.91046774103053,?,28.48270209987835,1.3971654720908774E-9,50.0,50.0,50.0,1733.0
'true','true','true',26.463643490240305,26.18704567669563,34.30584238150468,33.07073273589718,31.81594081133653,34.911664393172295,?,28.48460244731153,1.3969156727841527E-9,50.0,50.0,50.0,1734.0
'true','true','true',26.460498225265304,26.184183094437692,34.30404229676205,33.068733800763944,31.816508814794854,34.9128583627343,?,28.48649906584593,1.396666040941507E-9,50.0,50.0,50.0,1735.0
'true','true','true',26.45735341735198,26.181321170739334,34.30224239980469,33.06673513959663,31.817073395395386,34.91404965245732,?,28.48839195906935,1.39641657631759E-9,50.0,50.0,50.0,1736.0
'true','true','true',26.454209068025676,26.178459906639063,34.30044269184525,33.0647367534374,31.81763455820314,34.91523826508014,?,28.49028113056713,1.3961672786676054E-9,50.0,50.0,50.0,1737.0
'true','true','true',26.45106517880665,26.175599303170902,34.29864317409234,33.062738643324714,31.81819230827724,34.91642420333965,?,28.49216658392215,1.3959181477473054E-9,50.0,50.0,50.0,1738.0
'true','true','true',26.447921751210128,26.172739361364386,34.29684384775061,33.0607408102934,31.81874665067096,34.917607469970804,?,28.494048322714843,1.3956691833129908E-9,50.0,50.0,50.0,1739.0
'true','true','true',26.44477878674627,26.16988008224459,34.295044714020676,33.058743255374644,31.819297590431677,34.91878806770662,?,28.495926350523188,1.3954203851215102E-9,50.0,50.0,50.0,1740.0
'true','true','true',26.441636286920236,26.167021466832136,34.29324577409922,33.05674597959596,31.819845132600896,34.91996599927821,?,28.49780067092271,1.395171752930259E-9,50.0,50.0,50.0,1741.0
'true','true','true',26.438494253232147,26.164163516143212,34.291447029178926,33.05474898398126,31.82038928221427,34.92114126741475,?,28.499671287486464,1.3949232864971752E-9,50.0,50.0,50.0,1742.0
'true','true','true',26.43535268717715,26.161306231189577,34.28964848044855,33.05275226955085,31.82093004430157,34.922313874843454,?,28.501538203785074,1.3946749855807402E-9,50.0,50.0,50.0,1743.0
'true','true','true',26.43221159024539,26.15844961297857,34.287850129092895,33.050755837321425,31.82146742388672,34.92348382428967,?,28.503401423386705,1.3944268499399793E-9,50.0,50.0,50.0,1744.0
'true','true','true',26.429070963922044,26.155593662513144,34.28605197629283,33.04875968830606,31.822001425987793,34.92465111847677,?,28.505260949857064,1.3941788793344555E-9,50.0,50.0,50.0,1745.0
'true','true','true',26.425930809687333,26.152738380791863,34.28425402322533,33.046763823514276,31.822532055617007,34.925815760126206,?,28.5071167867594,1.393931073524273E-9,50.0,50.0,50.0,1746.0
'true','true','true',26.422791129016524,26.149883768808916,34.28245627106341,33.044768243952014,31.823059317780736,34.92697775195752,?,28.508968937654526,1.3936834322700717E-9,50.0,50.0,50.0,1747.0
'true','true','true',26.41965192337998,26.147029827554142,34.28065872097622,33.04277295062165,31.823583217479502,34.92813709668833,?,28.510817406100795,1.3934359553330287E-9,50.0,50.0,50.0,1748.0
'true','true','true',26.416513194243105,26.144176558013022,34.27886137412902,33.04077794452199,31.82410375970801,34.9292937970343,?,28.51266219565412,1.393188642474856E-9,50.0,50.0,50.0,1749.0
'true','true','true',26.41337494306643,26.141323961166705,34.277064231683184,33.038783226648334,31.82462094945513,34.93044785570917,?,28.514503309867944,1.3929414934577986E-9,50.0,50.0,50.0,1750.0
'true','true','true',26.410237171305585,26.138472037992027,34.27526729479624,33.03678879799242,31.82513479170388,34.93159927542476,?,28.516340752293285,1.3926945080446334E-9,50.0,50.0,50.0,1751.0
'true','true','true',26.40709988041133,26.135620789461505,34.27347056462183,33.03479465954247,31.825645291431478,34.93274805889098,?,28.518174526478706,1.392447685998669E-9,50.0,50.0,50.0,1752.0
'true','true','true',26.403963071829544,26.13277021654339,34.27167404230978,33.03280081228321,31.826152453609314,34.933894208815786,?,28.520004635970313,1.392201027083743E-9,50.0,50.0,50.0,1753.0
'true','true','true',26.400826747001265,26.12992032020161,34.26987772900607,33.030807257195846,31.826656283202954,34.935037727905204,?,28.521831084311767,1.3919545310642202E-9,50.0,50.0,50.0,1754.0
'true','true','true',26.397690907362694,26.127071101395853,34.268081625852844,33.028813995258105,31.82715678517217,34.936178618863366,?,28.5236538750443,1.3917081977049932E-9,50.0,50.0,50.0,1755.0
'true','true','true',26.394555554345214,26.124222561081552,34.26628573398847,33.02682102744423,31.827653964470915,34.93731688439243,?,28.525473011706666,1.3914620267714796E-9,50.0,50.0,50.0,1756.0
'true','true','true',26.391420689375384,26.121374700209884,34.26449005454748,33.02482835472498,31.82814782604735,34.93845252719267,?,28.527288497835208,1.3912160180296206E-9,50.0,50.0,50.0,1757.0
'true','true','true',26.388286313874964,26.118527519727802,34.262694588660636,33.02283597806769,31.82863837484381,34.93958554996241,?,28.52910033696381,1.3909701712458808E-9,50.0,50.0,50.0,1758.0
'true','true','true',26.385152429260945,26.11568102057804,34.26089933745491,33.02084389843619,31.82912561579687,34.94071595539803,?,28.530908532623894,1.3907244861872446E-9,50.0,50.0,50.0,1759.0
'true','true','true',26.38201903694553,26.11283520369913,34.25910430205351,33.01885211679093,31.829609553837297,34.94184374619403,?,28.532713088344465,1.3904789626212188E-9,50.0,50.0,50.0,1760.0
'true','true','true',26.378886138336174,26.109990070025408,34.25730948357587,33.016860634088886,31.83009019389008,34.94296892504293,?,28.534514007652078,1.3902336003158258E-9,50.0,50.0,50.0,1761.0
'true','true','true',26.375753734835577,26.107145620487028,34.25551488313771,33.014869451283644,31.83056754087442,34.94409149463537,?,28.536311294070835,1.3899883990396088E-9,50.0,50.0,50.0,1762.0
'true','true','true',26.37262182784171,26.104301856009982,34.253720501850964,33.012878569325345,31.83104159970374,34.94521145766001,?,28.53810495112241,1.3897433585616238E-9,50.0,50.0,50.0,1763.0
'true','true','true',26.36949041874783,26.101458777516115,34.251926340823886,33.010887989160764,31.831512375285712,34.946328816803636,?,28.539894982326025,1.389498478651444E-9,50.0,50.0,50.0,1764.0
'true','true','true',26.366359508942473,26.098616385923116,34.250132401161,33.00889771173327,31.831979872522204,34.94744357475107,?,28.541681391198463,1.3892537590791546E-9,50.0,50.0,50.0,1765.0
'true','true','true',26.363229099809494,26.095774682144555,34.24833868396308,33.00690773798285,31.83244409630934,34.94855573418522,?,28.543464181254077,1.3890091996153528E-9,50.0,50.0,50.0,1766.0
'true','true','true',26.360099192728065,26.09293366708987,34.246545190327275,33.00491806884612,31.832905051537495,34.94966529778707,?,28.545243356004775,1.388764800031147E-9,50.0,50.0,50.0,1767.0
'true','true','true',26.35696978907268,26.090093341664414,34.244751921346996,33.002928705256366,31.833362743091264,34.950772268235674,?,28.54701891896002,1.3885205600981552E-9,50.0,50.0,50.0,1768.0
'true','true','true',26.353840890213185,26.087253706769427,34.24295887811199,33.00093964814346,31.833817175849514,34.95187664820815,?,28.54879087362684,1.3882764795885034E-9,50.0,50.0,50.0,1769.0
'true','true','true',26.35071249751478,26.084414763302096,34.24116606170837,32.99895089843399,31.834268354685342,34.95297844037971,?,28.550559223509822,1.3880325582748247E-9,50.0,50.0,50.0,1770.0
'true','true','true',26.34758461233804,26.08157651215551,34.23937347321855,32.99696245705119,31.834716284466133,34.9540776474236,?,28.552323972111125,1.3877887959302561E-9,50.0,50.0,50.0,1771.0
'true','true','true',26.344457236038913,26.07873895421872,34.23758111372132,32.99497432491498,31.83516097005351,34.9551742720112,?,28.554085122930466,1.3875451923284418E-9,50.0,50.0,50.0,1772.0
'true','true','true',26.341330369968745,26.07590209037673,34.235788984291844,32.992986502941946,31.835602416303367,34.956268316811915,?,28.555842679465126,1.3873017472435266E-9,50.0,50.0,50.0,1773.0
'true','true','true',26.338204015474297,26.073065921510516,34.23399708600165,32.99099899204542,31.83604062806587,34.95735978449322,?,28.557596645209955,1.3870584604501582E-9,50.0,50.0,50.0,1774.0
'true','true','true',26.335078173897738,26.070230448497036,34.23220541991864,32.98901179313539,31.836475610185467,34.95844867772069,?,28.559347023657363,1.386815331723485E-9,50.0,50.0,50.0,1775.0
'true','true','true',26.33195284657669,26.067395672209226,34.23041398710715,32.987024907118595,31.836907367500878,34.95953499915797,?,28.561093818297323,1.386572360839152E-9,50.0,50.0,50.0,1776.0
'true','true','true',26.328828034844186,26.064561593516054,34.22862278862788,32.98503833489848,31.837335904845116,34.96061875146677,?,28.56283703261738,1.3863295475733058E-9,50.0,50.0,50.0,1777.0
'true','true','true',26.32570374002875,26.061728213282482,34.22683182553797,32.98305207737525,31.83776122704547,34.96169993730687,?,28.564576670102653,1.3860868917025866E-9,50.0,50.0,50.0,1778.0
'true','true','true',26.32257996345436,26.058895532369498,34.225041098891,32.98106613544583,31.83818333892352,34.96277855933613,?,28.566312734235815,1.3858443930041324E-9,50.0,50.0,50.0,1779.0
'true','true','true',26.31945670644048,26.056063551634157,34.223250609736944,32.979080510003904,31.83860224529517,34.96385462021048,?,28.568045228497105,1.3856020512555734E-9,50.0,50.0,50.0,1780.0
'true','true','true',26.31633397030206,26.053232271929552,34.22146035912226,32.977095201939946,31.83901795097059,34.964928122583935,?,28.569774156364346,1.3853598662350327E-9,50.0,50.0,50.0,1781.0
'true','true','true',26.313211756349567,26.050401694104835,34.21967034808985,32.97511021214118,31.839430460754272,34.96599906910857,?,28.571499521312923,1.385117837721126E-9,50.0,50.0,50.0,1782.0
'true','true','true',26.310090065888993,26.04757181900525,34.21788057767908,32.97312554149163,31.839839779445025,34.96706746243454,?,28.573221326815794,1.3848759654929595E-9,50.0,50.0,50.0,1783.0
'true','true','true',26.306968900221847,26.044742647472113,34.2160910489258,32.9711411908721,31.84024591183596,34.96813330521009,?,28.574939576343482,1.3846342493301267E-9,50.0,50.0,50.0,1784.0
'true','true','true',26.30384826064519,26.04191418034286,34.21430176286233,32.9691571611602,31.840648862714517,34.9691966000815,?,28.576654273364078,1.3843926890127105E-9,50.0,50.0,50.0,1785.0
'true','true','true',26.300728148451633,26.039086418451024,34.21251272051751,32.96717345323035,31.84104863686245,34.97025734969317,?,28.578365421343264,1.3841512843212804E-9,50.0,50.0,50.0,1786.0
'true','true','true',26.29760856492937,26.03625936262627,34.21072392291666,32.96519006795381,31.84144523905585,34.971315556687536,?,28.580073023744276,1.3839100350368899E-9,50.0,50.0,50.0,1787.0
'true','true','true',26.294489511362155,26.033433013694395,34.20893537108164,32.96320700619866,31.841838674065126,34.97237122370514,?,28.581777084027923,1.3836689409410783E-9,50.0,50.0,50.0,1788.0
'true','true','true',26.29137098902935,26.030607372477345,34.207147066030814,32.96122426882979,31.842228946655048,34.973424353384566,?,28.5834776056526,1.383428001815866E-9,50.0,50.0,50.0,1789.0
'true','true','true',26.288252999205913,26.027782439793224,34.205359008779105,32.959241856708985,31.84261606158471,34.9744749483625,?,28.58517459207427,1.3831872174437568E-9,50.0,50.0,50.0,1790.0
'true','true','true',26.28513554316242,26.024958216456316,34.203571200337954,32.957259770694876,31.843000023607544,34.975523011273694,?,28.58686804674647,1.3829465876077333E-9,50.0,50.0,50.0,1791.0
'true','true','true',26.282018622165076,26.02213470327707,34.20178364171538,32.95527801164294,31.843380837471347,34.97656854475098,?,28.588557973120313,1.3827061120912585E-9,50.0,50.0,50.0,1792.0
'true','true','true',26.27890223747574,26.01931190106215,34.199996333915955,32.95329658040556,31.84375850791826,34.977611551425255,?,28.590244374644485,1.3824657906782727E-9,50.0,50.0,50.0,1793.0
'true','true','true',26.275786390351897,26.01648981061441,34.19820927794082,32.95131547783198,31.844133039684795,34.978652033925506,?,28.591927254765256,1.3822256231531933E-9,50.0,50.0,50.0,1794.0
'true','true','true',26.272671082046706,26.01366843273293,34.19642247478772,32.94933470476837,31.844504437501815,34.979689994878775,?,28.59360661692647,1.3819856093009137E-9,50.0,50.0,50.0,1795.0
'true','true','true',26.269556313809023,26.010847768213004,34.19463592545097,32.947354262057765,31.84487270609455,34.9807254369102,?,28.595282464569546,1.3817457489068004E-9,50.0,50.0,50.0,1796.0
'true','true','true',26.266442086883366,26.008027817846187,34.192849630921486,32.94537415054013,31.845237850182617,34.98175836264299,?,28.596954801133492,1.3815060417566939E-9,50.0,50.0,50.0,1797.0
'true','true','true',26.263328402509966,26.005208582420277,34.191063592186836,32.94339437105238,31.845599874479984,34.98278877469842,?,28.598623630054874,1.3812664876369059E-9,50.0,50.0,50.0,1798.0
'true','true','true',26.260215261924753,26.002390062719325,34.18927781023117,32.94141492442832,31.845958783695032,34.983816675695834,?,28.600288954767866,1.381027086334221E-9,50.0,50.0,50.0,1799.0
'true','true','true',26.2571026663594,25.999572259523667,34.187492286035265,32.93943581149873,31.8463145825305,34.98484206825269,?,28.6019507787042,1.38078783763589E-9,50.0,50.0,50.0,1800.0
'true','true','true',26.253990617041303,25.996755173609927,34.18570702057658,32.937457033091306,31.846667275683522,34.985864954984486,?,28.603609105293206,1.3805487413296338E-9,50.0,50.0,50.0,1801.0
'true','true','true',26.250879115193595,25.993938805751014,34.18392201482918,32.93547859003072,31.84701686784564,34.98688533850482,?,28.605263937961777,1.3803097972036418E-9,50.0,50.0,50.0,1802.0
'true','true','true',26.247768162035186,25.991123156716156,34.182137269763814,32.93350048313861,31.847363363702776,34.98790322142535,?,28.606915280134398,1.3800710050465665E-9,50.0,50.0,50.0,1803.0
'true','true','true',26.244657758780754,25.988308227270892,34.1803527863479,32.9315227132336,31.84770676793527,34.98891860635581,?,28.60856313523315,1.3798323646475272E-9,50.0,50.0,50.0,1804.0
'true','true','true',26.241547906640754,25.9854940181771,34.178568565545525,32.92954528113127,31.848047085217864,34.98993149590403,?,28.61020750667768,1.3795938757961065E-9,50.0,50.0,50.0,1805.0
'true','true','true',26.238438606821425,25.982680530192994,34.176784608317476,32.92756818764424,31.848384320219708,34.99094189267589,?,28.611848397885222,1.3793555382823482E-9,50.0,50.0,50.0,1806.0
'true','true','true',26.235329860524832,25.97986776407314,34.17500091562122,32.925591433582085,31.848718477604365,34.99194979927538,?,28.613485812270593,1.379117351896759E-9,50.0,50.0,50.0,1807.0
'true','true','true',26.232221668948824,25.977055720568472,34.173217488410934,32.92361501975142,31.84904956202983,34.992955218304544,?,28.615119753246212,1.3788793164303043E-9,50.0,50.0,50.0,1808.0
'true','true','true',26.229114033287118,25.97424440042629,34.171434327637535,32.92163894695587,31.849377578148516,34.99395815236351,?,28.616750224222063,1.3786414316744103E-9,50.0,50.0,50.0,1809.0
'true','true','true',26.226006954729236,25.971433804390283,34.16965143424863,32.91966321599611,31.849702530607278,34.99495860405049,?,28.61837722860573,1.3784036974209582E-9,50.0,50.0,50.0,1810.0
'true','true','true',26.22290043446057,25.968623933200554,34.167868809188576,32.917687827669816,31.850024424047383,34.995956575961756,?,28.620000769802385,1.378166113462288E-9,50.0,50.0,50.0,1811.0
'true','true','true',26.21979447366237,25.965814787593587,34.16608645339848,32.91571278277172,31.850343263104556,34.99695207069168,?,28.62162085121478,1.3779286795911944E-9,50.0,50.0,50.0,1812.0
'true','true','true',26.216689073511752,25.963006368302302,34.16430436781619,32.913738082093644,31.85065905240894,34.997945090832715,?,28.62323747624326,1.3776913956009266E-9,50.0,50.0,50.0,1813.0
'true','true','true',26.21358423518173,25.96019867605604,34.16252255337632,32.911763726424425,31.850971796585167,34.99893563897537,?,28.624850648285754,1.3774542612851853E-9,50.0,50.0,50.0,1814.0
'true','true','true',26.2104799598412,25.95739171158059,34.16074101101026,32.909789716550016,31.85128150025228,34.99992371770823,?,28.626460370737792,1.377217276438126E-9,50.0,50.0,50.0,1815.0
'true','true','true',26.20737624865497,25.95458547559819,34.158959741646164,32.907816053253406,31.851588168023802,35.000909329618,?,28.628066646992497,1.3769804408543523E-9,50.0,50.0,50.0,1816.0
'true','true','true',26.20427310278377,25.95177996882753,34.15717874620899,32.905842737314714,31.85189180450771,35.00189247728942,?,28.62966948044056,1.3767437543289196E-9,50.0,50.0,50.0,1817.0
'true','true','true',26.201170523384263,25.948975191983795,34.155398025620485,32.90386976951114,31.852192414306444,35.00287316330534,?,28.631268874470283,1.3765072166573303E-9,50.0,50.0,50.0,1818.0
'true','true','true',26.198068511609033,25.946171145778628,34.15361758079921,32.90189715061698,31.852490002016918,35.003851390246666,?,28.63286483246757,1.376270827635535E-9,50.0,50.0,50.0,1819.0
'true','true','true',26.194967068606637,25.943367830920188,34.15183741266054,32.899924881403685,31.85278457223051,35.004827160692415,?,28.63445735781589,1.3760345870599303E-9,50.0,50.0,50.0,1820.0
'true','true','true',26.191866195521595,25.940565248113124,34.15005752211666,32.89795296263976,31.853076129533093,35.00580047721964,?,28.636046453896327,1.3757984947273581E-9,50.0,50.0,50.0,1821.0
'true','true','true',26.188765893494388,25.937763398058614,34.148277910076615,32.895981395090914,31.85336467850501,35.00677134240351,?,28.637632124087553,1.3755625504351036E-9,50.0,50.0,50.0,1822.0
'true','true','true',26.185666163661484,25.93496228145434,34.14649857744627,32.89401017951995,31.85365022372111,35.00773975881727,?,28.639214371765835,1.3753267539808963E-9,50.0,50.0,50.0,1823.0
'true','true','true',26.182567007155352,25.932161898994554,34.14471952512836,32.89203931668684,31.853932769750713,35.008705729032236,?,28.640793200305044,1.3750911051629059E-9,50.0,50.0,50.0,1824.0
'true','true','true',26.179468425104478,25.929362251370026,34.14294075402245,32.89006880734871,31.85421232115765,35.0096692556178,?,28.642368613076634,1.3748556037797437E-9,50.0,50.0,50.0,1825.0
'true','true','true',26.176370418633336,25.926563339268096,34.141162265025,32.88809865225984,31.85448888250024,35.010630341141464,?,28.643940613449665,1.3746202496304604E-9,50.0,50.0,50.0,1826.0
'true','true','true',26.173272988862465,25.923765163372686,34.13938405902936,32.886128852171716,31.854762458331322,35.011588988168775,?,28.645509204790788,1.3743850425145441E-9,50.0,50.0,50.0,1827.0
'true','true','true',26.170176136908424,25.92096772436426,34.137606136925726,32.88415940783297,31.85503305319823,35.01254519926338,?,28.64707439046426,1.3741499822319219E-9,50.0,50.0,50.0,1828.0
'true','true','true',26.16707986388382,25.918171022919914,34.13582849960122,32.88219031998942,31.85530067164283,35.01349897698701,?,28.648636173831942,1.373915068582956E-9,50.0,50.0,50.0,1829.0
'true','true','true',26.16398417089733,25.915375059713323,34.134051147939864,32.880221589384135,31.855565318201496,35.014450323899474,?,28.650194558253272,1.3736803013684434E-9,50.0,50.0,50.0,1830.0
'true','true','true',26.160889059053694,25.912579835414768,34.132274082822576,32.87825321675734,31.855826997405124,35.015399242558665,?,28.65174954708532,1.373445680389616E-9,50.0,50.0,50.0,1831.0
'true','true','true',26.15779452945376,25.90978535069116,34.130497305127214,32.87628520284649,31.85608571377916,35.016345735520545,?,28.653301143682725,1.3732112054481377E-9,50.0,50.0,50.0,1832.0
'true','true','true',26.154700583194433,25.90699160620604,34.12872081572857,32.87431754838627,31.856341471843542,35.0172898053392,?,28.65484935139776,1.3729768763461047E-9,50.0,50.0,50.0,1833.0
'true','true','true',26.151607221368756,25.90419860261959,34.126944615498346,32.872350254108596,31.856594276112787,35.01823145456675,?,28.65639417358027,1.372742692886044E-9,50.0,50.0,50.0,1834.0
'true','true','true',26.148514445065864,25.901406340588647,34.12516870530523,32.87038332074262,31.856844131095926,35.01917068575342,?,28.657935613577724,1.372508654870912E-9,50.0,50.0,50.0,1835.0
'true','true','true',26.145422255371027,25.898614820766692,34.12339308601483,32.86841674901473,31.857091041296552,35.020107501447534,?,28.65947367473519,1.3722747621040933E-9,50.0,50.0,50.0,1836.0
'true','true','true',26.14233065336566,25.895824043803902,34.121617758489734,32.866450539648596,31.857335011212808,35.02104190419547,?,28.661008360395332,1.3720410143894E-9,50.0,50.0,50.0,1837.0
'true','true','true',26.13923964012731,25.89303401034713,34.119842723589514,32.86448469336513,31.857576045337375,35.0219738965417,?,28.662539673898433,1.3718074115310707E-9,50.0,50.0,50.0,1838.0
'true','true','true',26.136149216729688,25.89024472103991,34.118067982170714,32.862519210882525,31.857814148157512,35.0229034810288,?,28.66406761858237,1.37157395333377E-9,50.0,50.0,50.0,1839.0
'true','true','true',26.133059384242678,25.887456176522488,34.116293535086854,32.860554092916246,31.85804932415504,35.023830660197405,?,28.665592197782633,1.3713406396025855E-9,50.0,50.0,50.0,1840.0
'true','true','true',26.129970143732333,25.88466837743183,34.11451938318849,32.85858934017906,31.85828157780635,35.024755436586254,?,28.66711341483232,1.371107470143029E-9,50.0,50.0,50.0,1841.0
'true','true','true',26.126881496260914,25.881881324401604,34.11274552732313,32.85662495338102,31.858510913582393,35.025677812732155,?,28.668631273062125,1.3708744447610326E-9,50.0,50.0,50.0,1842.0
'true','true','true',26.123793442886864,25.879095018062237,34.11097196833534,32.85466093322948,31.85873733594871,35.02659779117001,?,28.67014577580037,1.3706415632629517E-9,50.0,50.0,50.0,1843.0
'true','true','true',26.12070598466484,25.876309459040876,34.10919870706671,32.852697280429126,31.858960849365424,35.02751537443281,?,28.67165692637297,1.3704088254555599E-9,50.0,50.0,50.0,1844.0
'true','true','true',26.117619122645728,25.873524647961432,34.10742574435584,32.850733995681935,31.859181458287246,35.02843056505163,?,28.673164728103462,1.3701762311460503E-9,50.0,50.0,50.0,1845.0
'true','true','true',26.114532857876622,25.870740585444576,34.10565308103838,32.84877107968724,31.859399167163474,35.02934336555562,?,28.674669184312975,1.3699437801420335E-9,50.0,50.0,50.0,1846.0
'true','true','true',26.11144719140089,25.867957272107766,34.10388071794703,32.846808533141676,31.859613980438002,35.03025377847204,?,28.67617029832028,1.3697114722515374E-9,50.0,50.0,50.0,1847.0
'true','true','true',26.108362124258132,25.865174708565224,34.10210865591155,32.84484635673927,31.85982590254933,35.03116180632621,?,28.677668073441726,1.369479307283005E-9,50.0,50.0,50.0,1848.0
'true','true','true',26.105277657484216,25.862392895427963,34.100336895758765,32.84288455117134,31.860034937930557,35.03206745164157,?,28.679162512991297,1.3692472850452941E-9,50.0,50.0,50.0,1849.0
'true','true','true',26.10219379211128,25.859611833303813,34.09856543831256,32.8409231171266,31.860241091009403,35.03297071693961,?,28.680653620280577,1.3690154053476766E-9,50.0,50.0,50.0,1850.0
'true','true','true',26.09911052916774,25.856831522797414,34.09679428439392,32.83896205529114,31.860444366208178,35.033871604739936,?,28.682141398618782,1.368783667999836E-9,50.0,50.0,50.0,1851.0
'true','true','true',26.096027869678323,25.854051964510223,34.095023434820924,32.837001366348396,31.860644767943842,35.03477011756023,?,28.683625851312726,1.368552072811868E-9,50.0,50.0,50.0,1852.0
'true','true','true',26.092945814664034,25.851273159040524,34.09325289040872,32.835041050979214,31.86084230062796,35.03566625791627,?,28.68510698166684,1.3683206195942786E-9,50.0,50.0,50.0,1853.0
'true','true','true',26.089864365142212,25.848495106983457,34.09148265196958,32.833081109861794,31.86103696866673,35.036560028321915,?,28.686584792983194,1.3680893081579831E-9,50.0,50.0,50.0,1854.0
